age,workclass,population.weight,education,years.of.education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
38,Self-emp-not-inc,11.759488623825648,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,>50K
24,Private,12.260229336482128,Bachelors,13,Never-married,Sales,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
29,Local-gov,12.142333804563167,HS-grad,9,Separated,Protective-serv,Other-relative,White,Female,0.0,0.0,40,United-States,<=50K
49,Federal-gov,11.45904989200091,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,>50K
33,Private,12.353746682828453,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
28,Private,11.868955200806973,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,48,United-States,<=50K
22,Private,11.750547692549064,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,60,United-States,<=50K
37,Private,12.144569512936124,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
30,Private,12.558122912114705,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
49,Private,10.35035048934022,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,11.991919806366509,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,Columbia,<=50K
25,Private,11.880924053760378,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
36,Private,11.803024613937614,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
36,State-gov,11.62692356902364,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
21,Private,12.428127604542729,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0.0,0.0,22,United-States,<=50K
18,Private,12.018266073505647,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30,United-States,<=50K
30,Local-gov,12.060023228346678,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,12.572221569261158,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,<=50K
40,Private,10.414273175502098,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,<=50K
43,Private,12.032147738003463,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44,United-States,<=50K
45,Private,12.241816166405188,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
29,Private,11.780055279222779,Some-college,10,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,26,India,<=50K
40,Private,11.822210014604424,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
43,Private,13.787476243101121,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,48,United-States,<=50K
20,Private,12.410229076931646,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20,United-States,<=50K
32,State-gov,11.172573712750477,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,20,United-States,<=50K
19,Private,11.68142696316332,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16,United-States,<=50K
21,Private,11.67173100837608,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,11.695821856515025,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,10.786097398041395,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
52,Private,11.343938604607974,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,32,United-States,<=50K
51,Local-gov,11.244235233700039,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
19,Private,12.548615703085717,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35,United-States,<=50K
54,Private,11.720037190571402,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,>50K
50,Private,11.55914088876719,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,48,United-States,<=50K
29,Private,11.609462165018257,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
17,Private,12.133867477280937,10th,6,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,10,United-States,<=50K
47,Private,12.277010956754813,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,37,Puerto-Rico,<=50K
46,Private,12.860468602709265,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,32,United-States,<=50K
30,Private,12.077852835726265,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,44,United-States,<=50K
58,Private,12.811276196506226,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,30,United-States,<=50K
48,Private,11.68450621189812,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
23,Private,12.300637092799644,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40,Mexico,<=50K
23,Private,12.081002498251936,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,36,United-States,<=50K
45,Private,12.518822869804739,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,12.115392729490447,Some-college,10,Never-married,Sales,Own-child,Black,Male,0.0,0.0,20,United-States,<=50K
26,Private,12.26577919899197,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,48,United-States,<=50K
50,Local-gov,11.80532638612195,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40,United-States,>50K
49,Private,12.014627595958217,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,>50K
26,Private,12.523525876315125,Some-college,10,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40,Nicaragua,<=50K
47,Private,12.189475674622804,Prof-school,15,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
19,Local-gov,10.189455656983572,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
28,Self-emp-not-inc,12.27695040616361,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
21,Private,12.072015400383732,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
50,Self-emp-not-inc,12.76024507379953,10th,6,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
30,Private,11.561391767178227,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,30,United-States,<=50K
31,Private,10.360944044643913,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
31,Self-emp-not-inc,12.56473611104871,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20,United-States,<=50K
33,Private,12.38385474790707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
37,Private,12.193139370118274,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45,United-States,>50K
48,Private,10.76519537463999,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
24,Private,12.429048182730803,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
55,Private,12.077915357928772,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40,France,<=50K
33,Private,11.86833160431674,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30,United-States,<=50K
51,Federal-gov,12.156535702590874,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
30,Private,12.187893399836756,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,12.024196989307782,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
47,Local-gov,12.06987484405218,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
40,Private,11.878040689318535,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
36,Private,11.580256957130514,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,12.090308196156954,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
38,Private,12.188697569346084,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35,United-States,>50K
40,Self-emp-not-inc,12.90805815275713,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
35,Private,13.118791004070278,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
47,Self-emp-not-inc,12.169180419345766,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,20,United-States,>50K
20,Self-emp-not-inc,10.891894273883212,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,60,United-States,<=50K
33,Private,11.958847701042941,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,>50K
45,Private,12.153741971144745,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
35,Self-emp-not-inc,12.096101517314665,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,38,Germany,<=50K
32,Private,11.25977363541527,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,<=50K
23,Private,12.153889481641965,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,50,United-States,<=50K
19,Private,11.753445172667945,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15,United-States,<=50K
44,Private,12.067660791375632,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,11.835791266756491,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,35,United-States,<=50K
44,Self-emp-inc,12.505191567181429,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30,United-States,<=50K
19,Private,12.672391368841629,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,40,United-States,<=50K
48,Private,10.797246335903196,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
45,Private,12.232836282799388,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65,United-States,>50K
40,Private,12.06599990486223,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,42,Cambodia,<=50K
34,Private,12.21825316093934,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55,United-States,>50K
20,Private,11.94976003282445,Some-college,10,Never-married,Sales,Other-relative,Other,Female,0.0,0.0,40,United-States,<=50K
33,Private,12.103774103908167,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
30,Private,12.086855456967962,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
23,Private,12.532959806013164,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,32,Cuba,<=50K
34,Private,11.63146377089376,10th,6,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,38,United-States,<=50K
48,State-gov,11.35492572032134,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
32,Private,11.727811012637446,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,49,United-States,<=50K
42,Private,11.142151596651994,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,>50K
22,Private,11.63379705944796,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,<=50K
60,Self-emp-not-inc,10.876177521259402,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,42,United-States,>50K
42,Private,10.543708527286668,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,>50K
45,Private,10.991729588863048,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55,United-States,<=50K
47,Private,11.650694117715085,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0.0,0.0,32,United-States,<=50K
29,Private,12.28526268209069,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,>50K
34,Private,12.080906169237279,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,38,United-States,<=50K
34,Private,12.08295540828309,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,>50K
39,Federal-gov,12.923997800890692,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,11.447458512974078,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,24,United-States,<=50K
42,Self-emp-inc,11.879213058992018,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60,United-States,<=50K
48,Private,12.392211905612324,11th,7,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,35,United-States,<=50K
51,Private,12.4023053257368,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,45,United-States,<=50K
44,Self-emp-not-inc,10.467863421858212,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,90,United-States,<=50K
46,Self-emp-inc,12.115359881396454,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,>50K
32,Private,12.517025588668792,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
24,Private,12.340109535369448,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
33,Private,12.3750514152597,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,26,United-States,<=50K
47,Self-emp-not-inc,11.677303664952923,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,Male,0.0,0.0,90,United-States,<=50K
64,Self-emp-not-inc,11.576266394280891,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
62,Private,11.944006336669501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
52,Private,12.159557391788704,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
39,Private,12.160044413711699,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,Poland,<=50K
42,Private,11.397222763916492,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48,United-States,<=50K
55,Private,12.46663914113302,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,<=50K
29,Private,12.150998528621692,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,27,United-States,<=50K
42,Private,11.794202066123491,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,24,United-States,<=50K
30,Private,12.233979598783181,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50,Thailand,>50K
32,Private,12.113540603126026,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
27,Private,11.93325948094451,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,<=50K
47,Private,11.95542942051338,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,<=50K
33,Private,11.952463443411528,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,35,United-States,<=50K
48,Self-emp-not-inc,11.522202301750438,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,12.001174136557236,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35,United-States,<=50K
31,Federal-gov,12.719934654808402,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
26,Private,12.109550731872824,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
61,Self-emp-not-inc,11.805371173271032,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,63,South-Korea,<=50K
50,Private,12.255900366489447,Bachelors,13,Divorced,Sales,Unmarried,Black,Male,0.0,0.0,40,United-States,<=50K
49,Private,12.041858161745251,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,Germany,>50K
19,Private,12.51179844638082,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,24,United-States,<=50K
18,Private,10.844587963318858,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15,United-States,<=50K
44,Self-emp-not-inc,10.19129461717606,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,99,United-States,<=50K
54,Private,12.178603807790546,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,<=50K
35,State-gov,12.089398369972074,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,>50K
27,State-gov,12.662360770796218,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20,China,<=50K
50,Self-emp-inc,11.82710827047448,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,<=50K
43,State-gov,12.350008473807463,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,12.026126265768678,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
47,Private,11.696346417207485,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
21,Private,12.402334089057813,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50,Mexico,<=50K
30,Private,12.054534383698908,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
19,Private,11.826764930356196,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45,United-States,<=50K
55,Private,12.130594504354217,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
67,Private,11.311567866977876,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
31,Private,10.685492321454875,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,43,United-States,<=50K
30,Private,12.305646450426266,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
54,Private,11.90940364467069,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,Mexico,<=50K
51,Federal-gov,10.61665792430154,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,43,United-States,<=50K
34,Private,12.119828247064577,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
59,Private,11.594477801810804,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,>50K
50,Private,12.229979583705559,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,38,United-States,<=50K
29,Private,11.795748250186039,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
17,State-gov,11.677651457112443,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,12.626055197093178,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30,United-States,<=50K
52,Federal-gov,12.421643596947176,Preschool,1,Married-spouse-absent,Adm-clerical,Other-relative,White,Male,0.0,0.0,40,Mexico,<=50K
18,Private,12.280549121206702,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25,United-States,<=50K
32,Private,12.467359406622423,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40,Nicaragua,<=50K
25,Private,10.486540810299,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,0.0,0.0,50,United-States,<=50K
34,Private,12.424388562547504,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
37,Local-gov,11.760215138112516,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
32,Self-emp-inc,11.639945705979093,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
23,Private,12.437795290952316,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,28,United-States,<=50K
45,Federal-gov,10.734046088919033,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,42,United-States,<=50K
30,Private,11.628608519430971,11th,7,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
20,Private,10.77461354045589,12th,8,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,10,United-States,<=50K
41,Private,12.220867657584426,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4,Peru,<=50K
21,Private,10.460786372659188,HS-grad,9,Never-married,Sales,Own-child,White,Female,0.0,0.0,30,United-States,<=50K
48,Private,11.421380189012766,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,30,China,<=50K
34,Private,12.632046014269688,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
25,Private,12.2237701173642,HS-grad,9,Separated,Other-service,Unmarried,Black,Male,0.0,0.0,40,United-States,<=50K
41,Self-emp-not-inc,12.782458455855837,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,35,United-States,<=50K
35,Self-emp-not-inc,12.200265818496387,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
42,Private,12.55307849406534,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
34,Self-emp-not-inc,12.651392880893045,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,75,Mexico,>50K
32,Private,12.207306883544977,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
25,Private,12.115994753403504,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,<=50K
23,Private,12.205617541986264,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,<=50K
36,Private,12.055860034653838,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Other,Male,0.0,0.0,40,India,>50K
53,Self-emp-not-inc,10.471524922053229,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0.0,0.0,60,United-States,>50K
27,Private,12.287002651745597,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,52,United-States,<=50K
27,Private,12.713456352691306,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,65,United-States,<=50K
57,Private,12.449450103675193,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45,United-States,<=50K
17,Private,11.620280989274269,11th,7,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
59,Local-gov,12.381839433353454,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38,United-States,<=50K
34,Private,11.787165091225512,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
30,Private,11.610415086247485,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55,United-States,<=50K
31,State-gov,12.452272349212615,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,45,United-States,<=50K
18,State-gov,12.076242964538,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,11.326583838513384,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,30,United-States,<=50K
19,Private,12.009577110830334,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
20,Self-emp-not-inc,12.481804851889938,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
52,Self-emp-not-inc,11.997706863128368,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
39,Local-gov,12.344320398620873,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
27,Private,12.786468174267268,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0.0,0.0,50,United-States,<=50K
19,Private,12.504909768413546,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,35,United-States,<=50K
38,Local-gov,11.325161123057587,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,15,United-States,<=50K
19,Private,12.873276181285172,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16,United-States,<=50K
24,Private,12.187852665187348,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,12,United-States,<=50K
24,Private,10.826594997737205,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
22,Private,12.274361936228868,10th,6,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,84,United-States,<=50K
45,Private,11.64424315917142,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
45,Private,12.165531861466551,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,>50K
48,Private,12.389360402069453,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,Japan,>50K
